location_name,est_infections_lower,est_infections_upper,year,month,day
Spain,10026.2730656286,11458.2115813768,2020,9,7
Spain,10032.7146439644,11496.391152636,2020,9,8
Spain,10020.0131139099,11515.496329655902,2020,9,9
Spain,9997.62276136207,11502.1068631672,2020,9,10
Spain,9935.11049310199,11474.973143045301,2020,9,11
Spain,9887.532896794191,11454.640580000601,2020,9,12
Spain,9798.46637285702,11427.1830793229,2020,9,13
Spain,9696.442187552671,11356.3892474673,2020,9,14
Spain,9588.149961144509,11282.0313976948,2020,9,15
Spain,9472.03007102107,11176.492329966399,2020,9,16
Spain,9365.29554498188,11151.7761260047,2020,9,17
Spain,9265.960881289659,11114.939049376999,2020,9,18
Spain,9174.52566149651,11105.514572483999,2020,9,19
Spain,9061.5966342163,11066.491070586999,2020,9,20
Spain,8936.43344804046,11062.6893138503,2020,9,21
Spain,8836.75975012203,11067.113712120201,2020,9,22
Spain,8738.228802443771,11132.9302504551,2020,9,23
Spain,8675.53930261602,11188.2712828033,2020,9,24
Spain,8609.060033234351,11270.6843862596,2020,9,25
Spain,8545.98009206858,11400.817209396799,2020,9,26
Spain,8519.6749095938,11531.993293328998,2020,9,27
Spain,8489.62564384398,11667.517649269199,2020,9,28
